DATAFLOW,LAST UPDATE,freq,airpol,src_crf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,1999,104.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2000,100.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2001,110.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2002,113.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2003,128.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2004,117.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2005,91.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2006,108.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2007,125.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2008,103.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2009,68.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2010,110.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2011,95.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2012,80.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2013,95.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2014,85.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2015,86.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2016,100.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2017,99.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2018,121.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2019,104.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2020,85.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FI,2021,105.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1990,100.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1991,104.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1992,103.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1993,99.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1994,97.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1995,98.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1996,100.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1997,98.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1998,101.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,1999,99.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2000,101.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2001,100.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2002,97.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2003,97.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2004,96.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2005,97.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2006,95.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2007,93.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2008,93.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2009,90.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2010,90.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2011,85.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2012,85.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2013,85.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2014,80.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2015,82.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2016,83.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2017,85.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2018,82.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2019,81.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2020,71.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,FR,2021,76.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1990,100.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1991,68.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1992,60.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1993,59.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1994,55.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1995,56.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1996,59.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1997,67.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1998,68.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,1999,70.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2000,74.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2001,74.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2002,77.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2003,86.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2004,85.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2005,86.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2006,88.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2007,98.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2008,94.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2009,85.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2010,84.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2011,88.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2012,82.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2013,74.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2014,72.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2015,75.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2016,76.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2017,82.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2018,76.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2019,76.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2020,71.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HR,2021,73.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1990,100.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1991,94.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1992,82.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1993,80.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1994,79.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1995,78.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1996,84.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1997,82.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1998,80.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,1999,83.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2000,81.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2001,81.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2002,80.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2003,80.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2004,80.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2005,77.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2006,78.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2007,76.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2008,72.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2009,67.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2010,67.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2011,66.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2012,62.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2013,59.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2014,59.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2015,61.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2016,63.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2017,65.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2018,66.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2019,65.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2020,61.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,HU,2021,62.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1990,100.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1991,101.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1992,100.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1993,102.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1994,104.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1995,108.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1996,111.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1997,112.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1998,116.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,1999,119.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2000,125.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2001,131.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2002,128.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2003,130.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2004,126.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2005,130.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2006,130.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2007,126.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2008,124.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2009,113.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2010,115.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2011,107.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2012,107.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2013,108.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2014,107.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2015,112.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2016,114.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2017,117.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2018,116.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2019,113.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2020,107.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IE,2021,112.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1990,100.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1991,98.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1992,97.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1993,98.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1994,98.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1995,99.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1996,99.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1997,101.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1998,102.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,1999,104.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2000,104.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2001,103.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2002,104.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2003,104.2,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2004,105.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2005,104.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2006,109.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2007,111.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2008,113.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2009,110.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2010,110.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2011,108.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2012,108.8,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2013,109.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2014,109.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2015,110.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2016,111.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2017,113.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2018,115.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2019,111.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2020,105.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IS,2021,107.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1990,100.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1991,97.4,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1992,97.7,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1993,98.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1994,95.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1995,99.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1996,97.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1997,101.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1998,103.9,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,1999,103.3,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,2000,104.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,2001,103.0,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,2002,103.1,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,2003,108.6,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,2004,108.5,
ESTAT:SDG_13_10(1.0),13/07/23 23:00:00,A,GHG,TOTXMEMONIA,I90,IT,2005,108.6,
